,Time,completion_time,velocity,position,distance_traveled,max_velocity,average_velocity,power,battery_energy,energy_per_distance
0,0.0,2842.4007939410603,0.3025,0.0,1000.0000000000001,0.36130683649477247,0.33937772096196045,98.35871182268816,1091867.2117022593,1091.867211702259
1,0.00011115280253072339,2842.4007939410603,0.30262614128626764,3.363555479717545e-05,1000.0000000000001,0.36130683649477247,0.33937772096196045,98.22176032804808,1091867.2117022593,1091.867211702259
2,0.00022230560506144678,2842.4007939410603,0.3027518436445162,6.728474764941917e-05,1000.0000000000001,0.36130683649477247,0.33937772096196045,98.08513778976014,1091867.2117022593,1091.867211702259
3,0.0013338336303686806,2842.4007939410603,0.3039713664907281,0.0004049418780477578,1000.0000000000001,0.36130683649477247,0.33937772096196045,96.75202274376403,1091867.2117022593,1091.867211702259
4,0.0024453616556759147,2842.4007939410603,0.30514946990695246,0.0007438859766409365,1000.0000000000001,0.36130683649477247,0.33937772096196045,95.45101652258626,1091867.2117022593,1091.867211702259
5,0.00688041406479397,2842.4007939410603,0.3094927451339489,0.0021073955611510538,1000.0000000000001,0.36130683649477247,0.33937772096196045,90.54284004743835,1091867.2117022593,1091.867211702259
6,0.011315466473912026,2842.4007939410603,0.3132757468632704,0.003488314281921006,1000.0000000000001,0.36130683649477247,0.33937772096196045,86.12448935743978,1091867.2117022593,1091.867211702259
7,0.01575051888303008,2842.4007939410603,0.31655798600244445,0.00488479343892239,1000.0000000000001,0.36130683649477247,0.33937772096196045,82.18289193955998,1091867.2117022593,1091.867211702259
8,0.02835975847250085,2842.4007939410603,0.3236643434558973,0.008924257777156306,1000.0000000000001,0.36130683649477247,0.33937772096196045,73.30478689571163,1091867.2117022593,1091.867211702259
9,0.040968998061971615,2842.4007939410603,0.32836285862160725,0.013038554644943004,1000.0000000000001,0.36130683649477247,0.33937772096196045,67.17626297588463,1091867.2117022593,1091.867211702259
10,0.05357823765144238,2842.4007939410603,0.3314987155635127,0.01720142750816336,1000.0000000000001,0.36130683649477247,0.33937772096196045,62.97146325098987,1091867.2117022593,1091.867211702259
11,0.06618747724091315,2842.4007939410603,0.3336094806673195,0.02139617624567434,1000.0000000000001,0.36130683649477247,0.33937772096196045,60.08955689511481,1091867.2117022593,1091.867211702259
12,0.09517773297373643,2842.4007939410603,0.3364263114158357,0.03110380877314493,1000.0000000000001,0.36130683649477247,0.33937772096196045,56.178922851698196,1091867.2117022593,1091.867211702259
13,0.1241679887065597,2842.4007939410603,0.33762438138436324,0.04086188996621526,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.49320546452591,1091867.2117022593,1091.867211702259
14,0.15315824443938297,2842.4007939410603,0.33790466780721073,0.0506486432348572,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.09690298743773,1091867.2117022593,1091.867211702259
15,0.18214850017220624,2842.4007939410603,0.33784896623325283,0.06044599454798544,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.17571885736402,1091867.2117022593,1091.867211702259
16,0.2111387559050295,2842.4007939410603,0.33783111237344604,0.0702423303118459,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.20097535129758,1091867.2117022593,1091.867211702259
17,0.26256179744394176,2842.4007939410603,0.33782817051418906,0.08761861483937125,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.205136690028134,1091867.2117022593,1091.867211702259
18,0.313984838982854,2842.4007939410603,0.33791551784795787,0.10499259829512755,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.08154717515272,1091867.2117022593,1091.867211702259
19,0.36540788052176626,2842.4007939410603,0.3379589783538195,0.12236844885995116,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.02002752005107,1091867.2117022593,1091.867211702259
20,0.4168309220606785,2842.4007939410603,0.3379511705276866,0.13974639572290734,1000.0000000000001,0.36130683649477247,0.33937772096196045,54.03108103088702,1091867.2117022593,1091.867211702259
21,0.7207738545222067,2842.4007939410603,0.33800648471262484,0.24246825390855323,1000.0000000000001,0.36130683649477247,0.33937772096196045,53.952760691263116,1091867.2117022593,1091.867211702259
22,1.0247167869837348,2842.4007939410603,0.33804317742360357,0.3452082524523864,1000.0000000000001,0.36130683649477247,0.33937772096196045,53.900791089345546,1091867.2117022593,1091.867211702259
23,1.328659719445263,2842.4007939410603,0.3381057777086011,0.44796498284110103,1000.0000000000001,0.36130683649477247,0.33937772096196045,53.8120984010826,1091867.2117022593,1091.867211702259
24,3.1178561717428597,2842.4007939410603,0.3384461780383606,1.0534091285972262,1000.0000000000001,0.36130683649477247,0.33937772096196045,53.3291763825329,1091867.2117022593,1091.867211702259
25,4.907052624040457,2842.4007939410603,0.3387809269593965,1.6594452463919325,1000.0000000000001,0.36130683649477247,0.33937772096196045,52.85321830809182,1091867.2117022593,1091.867211702259
26,12.084435402886925,2842.4007939410603,0.34009318330030847,4.096003374685117,1000.0000000000001,0.36130683649477247,0.33937772096196045,50.977328959738,1091867.2117022593,1091.867211702259
27,19.261818181733393,2842.4007939410603,0.34135612051895703,6.541554028547683,1000.0000000000001,0.36130683649477247,0.33937772096196045,49.15677965271055,1091867.2117022593,1091.867211702259
28,26.43920096057986,2842.4007939410603,0.3425694878684198,8.995924948320678,1000.0000000000001,0.36130683649477247,0.33937772096196045,47.39367845890725,1091867.2117022593,1091.867211702259
29,70.75292887138748,2842.4007939410603,0.348947567357624,24.312486621818717,1000.0000000000001,0.36130683649477247,0.33937772096196045,37.900186556716335,1091867.2117022593,1091.867211702259
30,115.06665678219511,2842.4007939410603,0.3534471133020576,39.86704324750272,1000.0000000000001,0.36130683649477247,0.33937772096196045,30.97462942097534,1091867.2117022593,1091.867211702259
31,159.38038469300272,2842.4007939410603,0.3561991264914395,55.58337209704031,1000.0000000000001,0.36130683649477247,0.33937772096196045,26.645781521666482,1091867.2117022593,1091.867211702259
32,250.3601646007318,2842.4007939410603,0.35733109601617347,88.08410297633372,1000.0000000000001,0.36130683649477247,0.33937772096196045,24.844724932166912,1091867.2117022593,1091.867211702259
33,341.33994450846086,2842.4007939410603,0.35443122964760065,120.51018705731623,1000.0000000000001,0.36130683649477247,0.33937772096196045,29.43475010347128,1091867.2117022593,1091.867211702259
34,432.31972441618996,2842.4007939410603,0.3501219261936545,152.59288163796273,1000.0000000000001,0.36130683649477247,0.33937772096196045,36.110856066614616,1091867.2117022593,1091.867211702259
35,523.2995043239191,2842.4007939410603,0.3468593500163052,184.3064980914876,1000.0000000000001,0.36130683649477247,0.33937772096196045,41.05016981309502,1091867.2117022593,1091.867211702259
36,642.9436261158942,2842.4007939410603,0.3475479806096489,225.83148167753754,1000.0000000000001,0.36130683649477247,0.33937772096196045,40.01589435650172,1091867.2117022593,1091.867211702259
37,736.0115015314808,2842.4007939410603,0.35128617736198897,258.3122519159073,1000.0000000000001,0.36130683649477247,0.33937772096196045,34.324232840202924,1091867.2117022593,1091.867211702259
38,829.0793769470674,2842.4007939410603,0.35505322825552493,291.14501317903273,1000.0000000000001,0.36130683649477247,0.33937772096196045,28.45683098506518,1091867.2117022593,1091.867211702259
39,922.1472523626541,2842.4007939410603,0.356279716568487,324.2403302407122,1000.0000000000001,0.36130683649477247,0.33937772096196045,26.51795109985635,1091867.2117022593,1091.867211702259
40,1015.2151277782407,2842.4007939410603,0.3546179014364724,357.34695963890056,1000.0000000000001,0.36130683649477247,0.33937772096196045,29.141639694997888,1091867.2117022593,1091.867211702259
41,1135.6463060566932,2842.4007939410603,0.3496786344641499,399.7515021752952,1000.0000000000001,0.36130683649477247,0.33937772096196045,36.78779540189261,1091867.2117022593,1091.867211702259
42,1256.0774843351458,2842.4007939410603,0.3436725886767483,441.503279737484,1000.0000000000001,0.36130683649477247,0.33937772096196045,45.778888803290336,1091867.2117022593,1091.867211702259
43,1376.5086626135983,2842.4007939410603,0.339448535874449,482.6668265490922,1000.0000000000001,0.36130683649477247,0.33937772096196045,51.90086815272675,1091867.2117022593,1091.867211702259
44,1540.3159208871107,2842.4007939410603,0.3408788400205849,538.3862936740695,1000.0000000000001,0.36130683649477247,0.33937772096196045,49.84653721612368,1091867.2117022593,1091.867211702259
45,1659.0148161624395,2842.4007939410603,0.34622158959560473,579.1135452739088,1000.0000000000001,0.36130683649477247,0.33937772096196045,42.0040980911611,1091867.2117022593,1091.867211702259
46,1777.7137114377683,2842.4007939410603,0.3525698670098162,620.5307907896371,1000.0000000000001,0.36130683649477247,0.33937772096196045,32.33967313565127,1091867.2117022593,1091.867211702259
47,1896.4126067130971,2842.4007939410603,0.3580298059985182,662.6859100940239,1000.0000000000001,0.36130683649477247,0.33937772096196045,23.727056631847898,1091867.2117022593,1091.867211702259
48,2015.111501988426,2842.4007939410603,0.36130683649477247,705.3934479535759,1000.0000000000001,0.36130683649477247,0.33937772096196045,18.42432342496919,1091867.2117022593,1091.867211702259
49,2188.3229512048947,2842.4007939410603,0.3609957454767469,768.0889429137934,1000.0000000000001,0.36130683649477247,0.33937772096196045,18.932017502675404,1091867.2117022593,1091.867211702259
50,2361.5344004213634,2842.4007939410603,0.3571092288576211,830.4062216172604,1000.0000000000001,0.36130683649477247,0.33937772096196045,25.19867518983755,1091867.2117022593,1091.867211702259
51,2534.745849637832,2842.4007939410603,0.3528042428136106,891.9037338013862,1000.0000000000001,0.36130683649477247,0.33937772096196045,31.975673874684382,1091867.2117022593,1091.867211702259
52,2707.957298854301,2842.4007939410603,0.3508285331849748,952.762400546114,1000.0000000000001,0.36130683649477247,0.33937772096196045,35.028026782802336,1091867.2117022593,1091.867211702259
53,2842.4007939410603,2842.4007939410603,0.3525787595967931,1000.0000000000001,1000.0000000000001,0.36130683649477247,0.33937772096196045,32.32587177861226,1091867.2117022593,1091.867211702259
